gene_id	SYMBOL	exposure	cell_type	timepoint	category	near_locus	MR_OR	MR_pval	MR_FDR	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	PP4_ratio
ENSG00000179344	HLA-DQB1	ENSG00000179344|CD4_Naive_stim_16h	Naive	16h	黑色素瘤已知位点	HLA-DQB2	0.956742549095998	0.0105410474400977	0.304696028641554	5963	0.0179213951745641	0.0883196160843355	0.126119135368047	0.621389825042635	0.146250028330418	0.190519066575018
ENSG00000139625	MAP3K12	ENSG00000139625|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.963322301296911	0.0195654617908532	0.346143194668029	572	0.000232165474153072	0.844004976398467	2.89262007564293e-06	0.0103703244097483	0.145389641097555	0.933421117705229
ENSG00000099308	MAST3	ENSG00000099308|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.0394155569994	0.0154241063237394	0.319254153389817	798	1.53534580021261e-09	0.841966468413591	2.37140013180828e-11	0.0128593189389085	0.145174211088442	0.918629173589409
ENSG00000144741	SLC25A26	ENSG00000144741|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.0522983664375	0.00510327953381484	0.224040271879575	659	8.99609420071866e-07	0.518709568721215	5.88253283030905e-07	0.339041179990615	0.142247763425468	0.295555851368254
ENSG00000133606	MKRN1	ENSG00000133606|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.915431383072054	0.0230706941710056	0.385161448225802	754	0.00821374652694745	0.824843627468388	0.000251075383073804	0.0250719573125731	0.141619593309017	0.849590712792099
ENSG00000164548	TRA2A	ENSG00000164548|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.933736090172422	0.0126256176893785	0.319254153389817	747	0.0679825062930724	0.758413675493909	0.00269644236245799	0.0299405773277436	0.140966798522817	0.824814012977864
ENSG00000174749	FAM241A	ENSG00000174749|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.07773234654411	0.00491120229607123	0.221066270440877	788	0.0171835470197371	0.805656262719029	0.000813996818255786	0.0380261889707633	0.138320004472215	0.784366261452311
ENSG00000167768	KRT1	ENSG00000167768|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.04768131801181	0.0112781824975076	0.306146694359824	1557	4.61964779499715e-05	0.791854377124645	4.28686165287437e-06	0.0733463977567161	0.134748741779036	0.647534306085439
ENSG00000169032	MAP2K1	ENSG00000169032|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.945089905331596	0.00461621703337756	0.220050778362388	1036	8.86457314519512e-06	0.835752682689985	3.30633341735997e-07	0.031038939375618	0.13319918272791	0.81101257748154
ENSG00000099308	MAST3	ENSG00000099308|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.08159071220723	0.00906770833245574	0.295823585598281	798	0.00509571275720055	0.85075231849971	7.87052265516286e-05	0.0130091298209629	0.131064133695575	0.90970476059585
ENSG00000167220	HDHD2	ENSG00000167220|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.957069502930093	0.0149377915861054	0.319254153389817	814	0.00888833203551515	0.847265049820119	0.000148163150697188	0.0139936941801086	0.12970476081356	0.902617643448392
ENSG00000166275	BORCS7	ENSG00000166275|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.04524685317373	0.00927165988825262	0.299727477842058	936	0.000317063396248101	0.828896276261239	1.65402399880199e-05	0.0431133590634707	0.127656761039053	0.747535698648059
ENSG00000167768	KRT1	ENSG00000167768|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.03784549830999	0.0112781824975076	0.306146694359824	1557	5.10785367864704e-13	0.798399810536919	4.7398985886323e-14	0.0739608991294012	0.127639290333123	0.633130805449219
ENSG00000167768	KRT1	ENSG00000167768|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.03067242216726	0.0112781824975076	0.306146694359824	1557	2.05134587095929e-17	0.798752246004813	1.90357281360732e-18	0.0739939893581283	0.127253764637058	0.632323899824004
ENSG00000167768	KRT1	ENSG00000167768|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.0287913423453	0.0112781824975076	0.306146694359824	1557	2.42673584191672e-39	0.79875248470469	2.25192077059091e-40	0.0739940117697027	0.12725350352561	0.632323352359788
ENSG00000161929	SCIMP	ENSG00000161929|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.03085597004208	0.0132643850613167	0.319254153389817	943	0.0123725572208549	0.835210442101771	0.000380426156204592	0.0255542150451921	0.126482359475978	0.831920607750645
ENSG00000187193	MT1X	ENSG00000187193|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.04310565950338	0.015364331249951	0.319254153389817	745	8.5417290299839e-07	0.858049563791097	1.74622391629555e-08	0.0174169588698433	0.124532605703918	0.877301780233408
ENSG00000144741	SLC25A26	ENSG00000144741|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.04471138623919	0.0169760850764361	0.330892589184625	659	8.4518607294328e-05	0.529583855374831	5.52665936002721e-05	0.346170001522295	0.124106357901978	0.26390090723232
ENSG00000124588	NQO2	ENSG00000124588|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.966057090839081	0.0138577550278767	0.319254153389817	534	1.75137809843871e-14	0.783649921565834	2.10072766474687e-15	0.0938740785520798	0.122475999882065	0.566101019091361
ENSG00000124588	NQO2	ENSG00000124588|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.965837590324192	0.0138577550278767	0.319254153389817	534	2.16646366816847e-10	0.783652195042018	2.59861086903374e-11	0.0938743537979755	0.122473450917374	0.566095186768885
ENSG00000124588	NQO2	ENSG00000124588|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.942912896080434	0.0138577550278767	0.319254153389817	534	1.10511794661087e-09	0.783657543018027	1.32555719711426e-10	0.0938750012687598	0.12246745447554	0.566081465860254
ENSG00000124588	NQO2	ENSG00000124588|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.966143112306147	0.0138577550278767	0.319254153389817	534	2.89811909751628e-10	0.783690865564112	3.47621051634198e-11	0.0938790355682701	0.122430098543045	0.565995971672843
ENSG00000124588	NQO2	ENSG00000124588|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.963446818912258	0.0138577550278767	0.319254153389817	534	1.26336612139124e-07	0.783694006929656	1.51537133202502e-08	0.0938794160290255	0.122426435550992	0.565987626579317
ENSG00000124588	NQO2	ENSG00000124588|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	0.964805873214259	0.0138577550278767	0.319254153389817	534	2.48644695020566e-11	0.783854095792519	2.98242161408717e-12	0.0938987975566866	0.122247106622947	0.565576789839841
ENSG00000100100	PIK3IP1	ENSG00000100100|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.947513504844403	0.0163465831335987	0.324739942028363	656	0.00429655490199106	0.844236228647136	0.000157778065810536	0.030881610382052	0.120427828003011	0.795904269345959
ENSG00000099308	MAST3	ENSG00000099308|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.051778426556	0.00906770833245574	0.295823585598281	798	0.0372156253893692	0.829450090105446	0.000574809524612998	0.0126911045440434	0.120068370436528	0.904405282215068
ENSG00000164597	COG5	ENSG00000164597|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.04276469386931	0.0156359052284937	0.319254153389817	574	3.05054147562502e-05	0.864346438676569	5.69260563551914e-07	0.0160099285321031	0.119612558116008	0.881952256386193
ENSG00000158525	CPA5	ENSG00000158525|CD4_Memory_uns_0h	Memory	0h	黑色素瘤已知位点	MKLN1	0.972603430550161	0.0234716019990511	0.386412114391785	590	3.77525427125749e-21	0.868612100449428	5.75868295033571e-23	0.0131313455493487	0.11825655400122	0.900056659751268
ENSG00000215845	TSTD1	ENSG00000215845|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.950874675933864	0.014416144872792	0.319254153389817	617	2.62450029857831e-06	0.869097023210056	4.35418865022425e-08	0.0143021938984524	0.116598114849307	0.890739800117567
ENSG00000257218	GATC	ENSG00000257218|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.04563504544827	0.0186769560536608	0.337133277801106	619	5.84734697577673e-06	0.83745436355942	3.31680025753936e-07	0.0473879102728288	0.115151547140749	0.708452882599138
ENSG00000198734	F5	ENSG00000198734|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.05248056841914	0.0105512093174763	0.304696028641554	1246	1.52112279677737e-13	0.812375290024973	1.37732471843415e-14	0.0734436256862757	0.114181084288585	0.60856101685052
ENSG00000158525	CPA5	ENSG00000158525|CD4_Memory_stim_16h	Memory	16h	黑色素瘤已知位点	MKLN1	0.970642555641459	0.0234716019990511	0.386412114391785	590	6.66219622844586e-12	0.872705230660869	1.016235545368e-13	0.0131979409083125	0.114096828424056	0.896319848980971
ENSG00000198734	F5	ENSG00000198734|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.07485126160009	0.0105512093174763	0.304696028641554	1246	2.69126107798661e-08	0.812648654021169	2.43684495053505e-09	0.0734686763060605	0.113882640323315	0.607856098223218
ENSG00000167272	POP5	ENSG00000167272|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.16151964013866	0.0186769560536608	0.337133277801106	757	0.000141197984187316	0.836084457609127	8.68593415219069e-06	0.0513201197791572	0.112445538693376	0.68662465465698
ENSG00000099308	MAST3	ENSG00000099308|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.03239360201286	0.0212842409542666	0.370028237238199	798	7.17417132067136e-12	0.875163035578205	1.10807811589411e-13	0.0134057956190492	0.111431168795461	0.892613572575055
ENSG00000083642	PDS5B	ENSG00000083642|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.05401286566881	0.0118661382241217	0.312562870555385	671	7.8856276953951e-11	0.860213799452392	2.81010997476464e-12	0.0305452036669145	0.109240996799028	0.781486272857409
ENSG00000175691	ZNF77	ENSG00000175691|CD4_Memory_stim_16h	Memory	16h	痣数目通路	MFSD12	0.929123908303816	0.00284578279819925	0.190143143679467	533	0.76752130912474	0.115736351649815	0.0066336384696323	0.000891084401989653	0.109217616353823	0.991907229893069
ENSG00000215845	TSTD1	ENSG00000215845|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.901991027977362	0.0375068106575509	0.443675856226323	617	0.0122272854044204	0.865879948632027	0.000202857311008194	0.0142579870758326	0.107431921576712	0.882833447459125
ENSG00000159063	ALG8	ENSG00000159063|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.03753612749168	0.00820183221801218	0.289996135831363	985	5.91876318897911e-21	0.864549534538812	1.98552974823387e-22	0.0288959374595965	0.106554528001589	0.786667861485667
ENSG00000159063	ALG8	ENSG00000159063|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.16810117666748	0.0135137694792613	0.319254153389817	985	7.49045004898436e-05	0.864886908892207	2.51277351788822e-06	0.0289076816777611	0.106127992156025	0.78592559390385
ENSG00000246174	KCTD21-AS1	ENSG00000246174|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.03285760486542	0.0135137694792613	0.319254153389817	968	3.0785712840315e-10	0.864577417849537	1.05611596201573e-11	0.0295537988727953	0.10586878295925	0.781766094893621
ENSG00000010626	LRRC23	ENSG00000010626|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.946884800471887	0.019862893939098	0.349665598254617	519	5.21622851032356e-05	0.804797588258101	5.79326629285489e-06	0.089276848878346	0.105867607312158	0.542508915594342
ENSG00000155542	SETD9	ENSG00000155542|CD4_Memory_stim_16h	Memory	16h	色素/发色通路	AC008940.1	0.962289330383751	0.0176001079065785	0.333303498252969	766	4.05022508148531e-14	0.862495128599903	1.49607399895746e-15	0.0317531328954472	0.105751738504606	0.769076305645452
ENSG00000246174	KCTD21-AS1	ENSG00000246174|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.04098264542265	0.00953723737111012	0.30012757603246	968	4.88859822757443e-07	0.864790588859113	1.67705280914012e-08	0.0295613329983929	0.105647572512143	0.781365488561777
ENSG00000159063	ALG8	ENSG00000159063|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.05162963186964	0.00953723737111023	0.30012757603246	985	7.93091683519826e-06	0.865686849284725	2.66053410218818e-07	0.0289352750815494	0.10536967866348	0.784555414564368
ENSG00000198734	F5	ENSG00000198734|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.05761283910581	0.0105512093174763	0.304696028641554	1246	7.76216219219061e-06	0.820988758024902	7.02837264581725e-07	0.0742329570473487	0.104769819928292	0.585297176381513
ENSG00000121895	TMEM156	ENSG00000121895|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.05771084949407	0.0107963159754881	0.304696028641554	918	0.490934032476558	0.373323332487347	0.017752052414581	0.0133946828780379	0.104595899743477	0.886476678219271
ENSG00000246174	KCTD21-AS1	ENSG00000246174|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.03751939457563	0.00953723737111012	0.30012757603246	968	3.8425636790811e-05	0.866546214927769	1.31820655171741e-06	0.0296234173884123	0.103790623840477	0.777958773187977
ENSG00000215845	TSTD1	ENSG00000215845|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.967419528555225	0.0375068106575506	0.443675856226323	617	4.64527689035333e-10	0.882234005956541	7.70676685542085e-12	0.0145335092133235	0.103232484357901	0.876589932521278
ENSG00000158525	CPA5	ENSG00000158525|CD4_Naive_stim_5d	Naive	5d	黑色素瘤已知位点	MKLN1	0.972450038843087	0.0271085460893433	0.398338801213656	590	4.28073653275028e-13	0.883519490717142	6.52973355297133e-15	0.0133738892639896	0.103106620018434	0.885183458190737
ENSG00000158525	CPA5	ENSG00000158525|CD4_Memory_stim_40h	Memory	40h	黑色素瘤已知位点	MKLN1	0.972738452657848	0.0271085460893433	0.398338801213656	590	2.15985115306576e-15	0.883532440307129	3.29458550782058e-17	0.0133740999542309	0.10309345973864	0.885168883167993
ENSG00000158525	CPA5	ENSG00000158525|CD4_Naive_stim_40h	Naive	40h	黑色素瘤已知位点	MKLN1	0.971523717290924	0.0271085460893433	0.398338801213656	590	2.88064388839317e-17	0.88353351862657	4.39406557920481e-19	0.0133741174985226	0.103092363874909	0.88516766935166
ENSG00000246174	KCTD21-AS1	ENSG00000246174|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.0386455234861	0.0396913806374014	0.445646616108374	968	8.34836651360796e-05	0.868241247438548	2.86393989884585e-06	0.0296833677305895	0.101989037225827	0.77456652561017
ENSG00000260349	""	ENSG00000260349|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.04405921534793	0.0157876117116703	0.319254153389817	833	0.00705503817230367	0.87200779357896	0.000159622272379665	0.0196282784328314	0.101149267543525	0.837484043294986
ENSG00000159063	ALG8	ENSG00000159063|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.10668148889594	0.0135137694792613	0.319254153389817	985	0.00447800364756588	0.865314237553203	0.000150220733133867	0.0289270144684399	0.101130523597657	0.777582945990114
ENSG00000246174	KCTD21-AS1	ENSG00000246174|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.03958749964485	0.0172310910033842	0.333009563087142	968	3.76985340157525e-05	0.869419244657723	1.29326300563978e-06	0.0297249516128367	0.10081681193242	0.772295464642382
ENSG00000158525	CPA5	ENSG00000158525|CD4_Naive_stim_16h	Naive	16h	黑色素瘤已知位点	MKLN1	0.971065116163739	0.0271085460893433	0.398338801213656	590	4.023949032968e-13	0.887333711370668	6.13803601669832e-15	0.0134359467555526	0.0992303418733691	0.880745634572154
ENSG00000121895	TMEM156	ENSG00000121895|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.0539919227343	0.0107963159754881	0.304696028641554	918	0.509869484637213	0.359808993484147	0.0184367536514336	0.0129116305055962	0.0989731377216109	0.884598853711917
ENSG00000083642	PDS5B	ENSG00000083642|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.05087223144297	0.0147229829092803	0.319254153389817	671	0.00109164240668687	0.869461968937717	3.89015983812959e-05	0.0308854889896331	0.0985219980675816	0.761331514180646
ENSG00000168066	SF1	ENSG00000168066|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.05704025586689	0.0158197284566137	0.319254153389817	292	0.267242959779483	0.611730367605074	0.0069375626788286	0.0157820655248224	0.0983070444117928	0.861668957417667
ENSG00000260349	""	ENSG00000260349|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.03349707063793	0.0157876117116703	0.319254153389817	833	3.00816627748659e-05	0.881984798290185	6.8060629181755e-07	0.0198570329014636	0.0981274065392853	0.831697866298414
ENSG00000260349	""	ENSG00000260349|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.04605467805644	0.0157876117116703	0.319254153389817	833	0.00672273212699964	0.876675478485706	0.000152103752311954	0.0197383240553478	0.0967113615796341	0.830499121163636
ENSG00000246174	KCTD21-AS1	ENSG00000246174|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.03705966499728	0.0396913806374014	0.445646616108374	968	5.1968625259596e-05	0.873842278597335	1.78280408660212e-06	0.0298812796497325	0.0962226903235858	0.763042514394631
ENSG00000083642	PDS5B	ENSG00000083642|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.04937052135817	0.0360528715501519	0.439054832987466	671	0.000148986942862529	0.873139492959331	5.30927543652827e-06	0.0310193758246148	0.0956868349977564	0.755186619319705
ENSG00000158525	CPA5	ENSG00000158525|CD4_Naive_uns_0h	Naive	0h	黑色素瘤已知位点	MKLN1	0.971852559663536	0.0271085460893433	0.398338801213656	590	4.97393108794353e-15	0.89083140156944	7.58711601768339e-17	0.0134928542865309	0.0956757441440238	0.876403521887165
ENSG00000099977	DDT	ENSG00000099977|CD4_Naive_stim_40h	Naive	40h	色素/发色通路	LINC02556	1.04266824729768	0.0225409621630637	0.381199258368462	528	0.0182371942643981	0.873035116706423	0.000272414870444866	0.0129452979882255	0.095509976170508	0.880639294966154
ENSG00000158525	CPA5	ENSG00000158525|CD4_Memory_stim_5d	Memory	5d	黑色素瘤已知位点	MKLN1	0.975384841168411	0.0271085460893433	0.398338801213656	590	6.00196441237428e-25	0.891846594437623	9.15525356615226e-27	0.0135093715068427	0.0946440340555338	0.875090650760403
ENSG00000131507	NDFIP1	ENSG00000131507|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.06382895823586	0.0170284993871728	0.330892589184625	745	0.00648008174640953	0.836997177162624	0.000477101681276206	0.0615301330822476	0.0945155063274434	0.605691429026716
ENSG00000198832	SELENOM	ENSG00000198832|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.930987696491617	0.0178044061502546	0.333303498252969	593	0.0447294212731785	0.839157100121886	0.00112861461655938	0.0210797417041068	0.0939051222842698	0.816673769286384
ENSG00000198734	F5	ENSG00000198734|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.08102782744907	0.0105512093174763	0.304696028641554	1246	4.01790515180185e-09	0.831256905285565	3.63807583031742e-10	0.0751739033303029	0.0935691870024184	0.554506776057747
ENSG00000168476	REEP4	ENSG00000168476|CD4_Memory_stim_5d	Memory	5d	痣数目通路	FAM160B2	1.0644139802585	0.0233354110563995	0.386412114391785	372	3.86871318069471e-06	0.900984122881755	2.85253302744326e-08	0.0065507993758672	0.0924611805038666	0.933838315486427
ENSG00000128928	IVD	ENSG00000128928|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.922390032658826	0.0214358315160487	0.370028237238199	719	0.0345288406615077	0.796782268211916	0.00321459882580641	0.0740882068214074	0.091386085479363	0.552267571045158
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.972486024237168	0.019450855935396	0.34583621853134	1061	5.2682242925393e-32	0.881561117566462	1.63781161033622e-33	0.0273152842044159	0.0911235982291265	0.76937232399383
ENSG00000099977	DDT	ENSG00000099977|CD4_Memory_stim_40h	Memory	40h	色素/发色通路	LINC02556	1.11597515543935	0.0225409621630637	0.381199258368462	528	0.0473907729570472	0.849070849230368	0.000707891306536025	0.0125926080702492	0.0902378784357999	0.877540129409887
ENSG00000197134	ZNF257	ENSG00000197134|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.03808506997203	0.00373807230640555	0.220050778362388	1089	1.5447522557689e-13	0.0774013262668553	1.6636968681542e-12	0.833522550726846	0.0890761230044787	0.0965491557062644
ENSG00000160194	NDUFV3	ENSG00000160194|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.02611564534768	0.0416275447568026	0.445646616108374	1040	2.12180377965633e-42	0.891006768758319	4.84334921168883e-44	0.0202498806657035	0.0887433505759792	0.81420974096271
ENSG00000160194	NDUFV3	ENSG00000160194|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.04462719103682	0.0416275447568026	0.445646616108374	1040	3.85089384464812e-41	0.891006768758319	8.79026790582623e-43	0.0202498806657035	0.0887433505759792	0.81420974096271
ENSG00000160194	NDUFV3	ENSG00000160194|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.02340659036365	0.0416275447568026	0.445646616108374	1040	1.23093807321138e-88	0.891006768758319	2.80980880686894e-90	0.0202498806657026	0.0887433505759767	0.814209740962712
ENSG00000160194	NDUFV3	ENSG00000160194|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.02445686318365	0.0416275447568026	0.445646616108374	1040	1.44223932930316e-35	0.891006768759281	3.2921369947689e-37	0.0202498806657265	0.0887433505749931	0.814209740960857
ENSG00000126005	MMP24OS	ENSG00000126005|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.05903208988785	0.00624151217278079	0.246609080960095	825	0.0166903817427565	0.163438152842474	0.067815683815015	0.663987221466442	0.088068560133313	0.117103760502945
ENSG00000166839	ANKDD1A	ENSG00000166839|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.02286347701633	0.0164715951909279	0.325405513882998	354	3.99201048673815e-53	0.906259179277313	2.76218318029644e-55	0.00618310181544304	0.0875577189072468	0.934040455718493
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.930432440634544	0.0260186718546876	0.395394859466963	1061	1.54727692999071e-14	0.885726520920144	4.81025100607987e-16	0.0274490795216185	0.0868243995582195	0.759794838289285
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	0.967268090946914	0.0260186718546876	0.395394859466963	1061	9.94007271368883e-06	0.886215052127586	3.09021894172596e-07	0.0274647817037739	0.0863099170740323	0.758603784507391
ENSG00000155542	SETD9	ENSG00000155542|CD4_Memory_uns_0h	Memory	0h	色素/发色通路	AC008940.1	0.974597029862699	0.0468286711902768	0.466450293424718	766	3.79671095206585e-13	0.881352060605453	1.40243083351301e-14	0.0324692441583466	0.086178695235806	0.726339586476233
ENSG00000155542	SETD9	ENSG00000155542|CD4_Naive_stim_40h	Naive	40h	色素/发色通路	AC008940.1	0.974606544057731	0.0468286711902766	0.466450293424718	766	2.81055716451995e-33	0.881387489766759	1.03816489499391e-34	0.0324705896169525	0.0861419206162819	0.726246501712983
ENSG00000139625	MAP3K12	ENSG00000139625|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.958935443012171	0.0180898692808839	0.333303498252969	572	0.00134850453297829	0.901696818805106	1.68014270787596e-05	0.0111487250674778	0.0857891501673597	0.884991031209738
ENSG00000108557	RAI1	ENSG00000108557|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.03341057980842	0.0277731507060001	0.403999017657495	546	0.000164891601241715	0.885081429695258	5.42972024554807e-06	0.0290591826043753	0.0856890663788792	0.746757071573127
ENSG00000144741	SLC25A26	ENSG00000144741|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.20125731619515	0.0052497336244417	0.227659180103838	659	0.00888565875174231	0.544246828521503	0.00581031925186727	0.355796944309515	0.0852602491653728	0.193308828031227
ENSG00000257218	GATC	ENSG00000257218|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.05311832250113	0.0186769560536608	0.337133277801106	619	0.0219863497093965	0.844629983183476	0.00124713533642819	0.0478257749171077	0.0843107568535912	0.638057891514049
ENSG00000260349	""	ENSG00000260349|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.04003439407085	0.0157876117116703	0.319254153389817	833	0.103760257303037	0.792175875925482	0.00234760573208938	0.0178393306201769	0.0838769304192143	0.82461672855564
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	0.970686633578414	0.0260186718546876	0.395394859466963	1061	7.18752927085084e-16	0.890099973604653	2.23449462964244e-17	0.0275895575112658	0.082310468884083	0.748957680755994
ENSG00000107020	PLGRKT	ENSG00000107020|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.0423812887741	0.0381974719853113	0.443675856226323	910	0.00184607122420328	0.888284749207209	5.76887249752222e-05	0.0276762816518991	0.082135209191714	0.747965523104372
ENSG00000159063	ALG8	ENSG00000159063|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.05083358365651	0.0268201633077911	0.398338801213656	985	7.57495800365059e-05	0.888166512485697	2.54112286260683e-06	0.0297127132046953	0.0820424836067075	0.73412678736687
ENSG00000198171	DDRGK1	ENSG00000198171|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.936001068463084	0.0417323743431071	0.445646616108374	896	0.014199212459417	0.891458858113301	0.000202701525245795	0.0126445681941231	0.0814946597079138	0.865682261519276
ENSG00000164597	COG5	ENSG00000164597|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.05626855504893	0.0159446878055038	0.319254153389817	574	0.0273923489271374	0.874829764568769	0.0005111677422474	0.016244147526259	0.0810225712355876	0.832993774920771
ENSG00000260349	""	ENSG00000260349|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.02872388700174	0.0279361706853196	0.403999017657495	833	4.62440791616823e-07	0.898850645608453	1.04628562165278e-08	0.0202558619458958	0.0808930195420032	0.799742106408571
ENSG00000160194	NDUFV3	ENSG00000160194|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.02824536823893	0.0416275447568026	0.445646616108374	1040	1.60271756179602e-18	0.898780335080781	3.65845367696625e-20	0.020435283452572	0.080784381466648	0.798109552438445
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.962643345504595	0.0260186718546876	0.395394859466963	1061	5.83422766851896e-11	0.893610299525367	1.81377353777006e-12	0.027702311338547	0.0786873890759298	0.739614725573779
ENSG00000089012	SIRPG	ENSG00000089012|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.06524433056774	0.0154410477823634	0.319254153389817	961	0.00205005988389669	0.900230126704084	4.36109884563142e-05	0.0190720196463638	0.078604182777199	0.804742412449043
ENSG00000166275	BORCS7	ENSG00000166275|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.04189665652669	0.0252755515617626	0.395394859466963	936	0.00013478160956128	0.875694744955736	7.03114958867953e-06	0.0456037909738677	0.0785596513112471	0.632711608710491
ENSG00000170430	MGMT	ENSG00000170430|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.0365355298004	0.0214276982014002	0.370028237238199	978	0.00525974364124651	0.902877719937191	8.74590813542937e-05	0.0149362228738143	0.0768388544663945	0.83725186285111
ENSG00000258315	C17orf49	ENSG00000258315|CD4_Memory_stim_5d	Memory	5d	痣数目通路	TP53	0.963565796507113	0.044318939850828	0.454173343255171	468	0.0466716499401167	0.867511583125258	0.000462678481612353	0.0085232281171488	0.0768308603358644	0.90014270819797
