gene_id	chr	pos	pval_exp	beta_exp	F	beta_out	se_out	eaf	b_mr	se_mr	z	p_mr	fdr	locus	known
ENSG00000260804	2	216190939	2.30175e-08	1.15006	31.22173072112156	0.0270051	0.0335337	0.0419743	0.023481470531972245	0.029158217832113104	0.8053122679573086	0.42063950415618556	0.8924944040620182	2_29	False
ENSG00000116106	2	221525046	3.79259e-09	0.63067	34.72738435937325	-0.024693	0.0129225	0.516025	-0.03915359855391885	0.02049011368861687	-1.9108531630876378	0.056023453492501096	0.5635027808421366	2_30	False
ENSG00000169047	2	226782118	4.39045e-10	0.706997	38.93103455125342	-0.0260383	0.0354718	0.0224329	-0.036829434919808716	0.050172490123720465	-0.7340563489870827	0.4629143959070673	0.8976366792978131	2_31	False
ENSG00000168958	2	227318791	9.18061e-10	0.750953	37.49163021261666	0.00353862	0.0155306	0.735715	0.004712172399604237	0.020681187770739316	0.22784824797496556	0.8197642165813613	0.9617970344610788	2_31	False
ENSG00000115009	2	227805859	6.44716e-09	0.753913	33.69483627999411	0.00924345	0.0148422	0.731424	0.012260632194961487	0.019686886948494055	0.6227816630957675	0.5334280098466799	0.9061909536189895	2_31	False
ENSG00000079263	2	230319872	4.43383e-12	-0.840264	47.92259220418176	0.00184562	0.0176733	0.181694	-0.0021964763455295	0.021033032475507696	0.10442984615210515	0.9168282383606187	0.9880710569678253	2_32	False
ENSG00000181798	2	231514081	1.30861e-08	-0.722547	32.31850707434706	-0.029302	0.0151754	0.269732	0.04055376328460294	0.02100264757863502	-1.9308881479236133	0.053496886196284635	0.5544758133431587	2_33	False
ENSG00000085982	2	233555852	2.80649e-13	-1.0367	53.33920656294916	-0.0174689	0.0184628	0.115031	0.01685048712260056	0.017809202276454137	-0.9461674285590483	0.34406319629550275	0.8747427521104144	2_34	False
ENSG00000177483	2	237780444	1.11424e-10	0.736664	41.60996296274093	-0.0236805	0.0170881	0.20301	-0.032145591477254216	0.023196599806696132	-1.3857889408418727	0.16581136029912402	0.7322637514562537	2_35	False
ENSG00000184182	2	238081310	1.09643e-08	1.14549	32.66230649498475	0.0158387	0.0200837	0.133979	0.013827008529101086	0.017532846205553957	0.7886345643482028	0.4303256230647372	0.8927773367042983	2_35	False
ENSG00000132330	2	238099165	1.98506e-08	-0.627286	31.509117401951965	-0.00276142	0.0153952	0.666613	0.00440217062073759	0.024542553157570868	-0.17936889420078986	0.8576480540988771	0.9652590293588761	2_35	False
ENSG00000115687	2	241105495	2.43276e-10	-0.720942	40.08397922150355	-0.017172	0.017427	0.172862	0.023818837021563455	0.024172540925622314	-0.9853675331382337	0.3244435713556433	0.8674725912056648	2_36	False
ENSG00000122085	2	241105495	7.72351e-09	-0.533625	33.34351099130681	-0.017172	0.017427	0.172862	0.03217990161630358	0.03265776528460998	-0.9853675331382337	0.3244435713556433	0.8674725912056648	2_36	False
ENSG00000188389	2	241816853	2.84866e-13	1.08131	53.30990885035824	-0.0796712	0.0209059	0.106643	-0.07368025820532502	0.019333863554392358	-3.8109433222200426	0.0001384375077286223	0.014882032080826897	2_36	False
ENSG00000204099	2	241816853	2.56342e-13	1.18551	53.517174558852396	-0.0796712	0.0209059	0.106643	-0.06720415686076034	0.017634520164317467	-3.8109433222200426	0.0001384375077286223	0.014882032080826897	2_36	False
ENSG00000235151	2	241816853	4.60929e-11	1.11873	43.33639896514529	-0.0796712	0.0209059	0.106643	-0.07121575357771759	0.018687172061176514	-3.8109433222200426	0.0001384375077286223	0.014882032080826897	2_36	False
ENSG00000175928	3	3797014	5.97278e-09	-0.677264	33.84351672813495	0.0454063	0.0237939	0.0629591	-0.06704372297951759	0.035132385598525835	1.9083168375087731	0.056350278084213654	0.5635027808421366	3_0	False
ENSG00000150995	3	4351471	1.19399e-09	-0.936438	36.97915357858945	0.0102396	0.0170393	0.173053	-0.010934626745176937	0.018195865609896226	0.6009401794674664	0.5478798304296237	0.9123446850835857	3_0	False
ENSG00000134108	3	5125536	8.50622e-15	-0.719456	60.214524305214496	0.0231597	0.0208805	0.300316	-0.032190571765333804	0.0290226226482231	1.1091544742702522	0.26736354831221953	0.8136993343613862	3_0	False
ENSG00000134077	3	9363193	4.94005e-11	-0.60501	43.20079915452704	0.00821628	0.0131537	0.575071	-0.013580403629692069	0.021741293532338307	0.6246364140888114	0.5322097146169462	0.9061909536189895	3_1	False
ENSG00000206573	3	9394788	2.30008e-15	0.725106	62.78961863174798	0.00803862	0.0131235	0.576886	0.011086130855350804	0.01809873315073934	0.6125362898616985	0.5401829955066229	0.9091142390131031	3_1	False
ENSG00000240288	3	10279181	3.23838e-10	-0.521597	39.525291558846334	-0.0136763	0.013572	0.668297	0.026220051112257167	0.02602008830572262	-1.0076849395814913	0.31360573730439334	0.8507915901633384	3_1	False
ENSG00000144559	3	11794912	2.00767e-12	-0.831625	49.476453526601304	-0.0226536	0.012993	0.562396	0.027240162332782203	0.015623628438298513	-1.7435234356961442	0.08124222426200002	0.6080439428912876	3_2	False
ENSG00000154743	3	12525069	4.3972e-16	1.37299	66.04958693835545	0.0110267	0.0249577	0.08157	0.008031158275005645	0.018177626931004595	0.44181555191383826	0.6586226837645978	0.9345049388731678	3_2	False
ENSG00000075975	3	12559606	2.4144e-15	-0.795942	62.69408244317296	-0.0123101	0.013004	0.438005	0.0154660766739285	0.01633787386518113	-0.9466394955398338	0.3438225111151696	0.8747427521104144	3_2	False
ENSG00000154781	3	14649604	1.08813e-13	0.650307	55.201006629297694	0.000811539	0.0129442	0.503201	0.0012479321305168176	0.01990475267835038	0.06269518394338777	0.9500092325072107	0.9922909327596423	3_3	False
ENSG00000154822	3	16919773	3.67502e-08	0.525134	30.313799629044617	-0.00857992	0.013227	0.439342	-0.016338534545468394	0.025187856813689458	-0.648667120284267	0.5165535610368581	0.9061909536189895	3_4	False
ENSG00000163512	3	28314966	4.58957e-08	0.499504	29.882839486525494	-0.0324558	0.012976	0.438743	-0.06497605624779781	0.025977769947788207	-2.5012176325524047	0.012376709507581119	0.3801417920185629	3_5	False
ENSG00000114739	3	38420888	1.23431e-16	-0.789282	68.55431022126139	-0.0343204	0.0134357	0.60662	0.043483064354691986	0.017022686441601355	-2.5544184523322193	0.010636534174330428	0.3387933107379322	3_6	False
ENSG00000114745	3	39107689	9.19857e-10	0.781389	37.48781830377	0.0165346	0.0169063	0.195508	0.021160523119726538	0.021636214484718877	0.9780141130821055	0.32806734399335646	0.8674725912056648	3_6	False
ENSG00000286996	3	39406713	8.23398e-16	-0.88921	64.81334042617267	0.00940178	0.013708	0.307727	-0.01057318293766377	0.015415930994928082	0.6858608112051358	0.4928008845377736	0.8976366792978131	3_6	False
ENSG00000287780	3	39415647	1.58999e-09	0.714476	36.42077981406447	0.00730345	0.0136844	0.300517	0.01022210683074029	0.01915305762544858	0.533706264067113	0.5935447746157644	0.9247255546549953	3_6	False
ENSG00000223797	3	40464249	1.43644e-10	-0.638173	41.113456021465524	-0.00196155	0.0136936	0.642985	0.0030736963174562383	0.021457504469791108	-0.143245749839341	0.8860960992083019	0.9760892628362838	3_7	False
ENSG00000196653	3	44696314	2.77811e-19	1.17203	80.58964834992932	0.00407097	0.014757	0.243012	0.003473434980333268	0.012590974633755109	0.275867046147591	0.7826501854665633	0.946665484530583	3_8	False
ENSG00000075914	3	44976704	1.20657e-11	1.32499	45.960572677357746	-0.0137365	0.0235136	0.0687964	-0.0103672480547023	0.01774624714148786	-0.5841938282525858	0.5590899133602574	0.9140930910013505	3_8	False
ENSG00000172113	3	48195597	3.19744e-08	-0.712128	30.58385150599585	0.0120377	0.0146178	0.207946	-0.016903843129325066	0.020526927743327043	0.8234960117117487	0.4102259842683865	0.8918541547890251	3_9	False
ENSG00000178252	3	48817325	1.7158e-09	-0.857603	36.27236100575484	-0.486544	0.819729	0.000428764	0.5673301049553231	0.9558373746360496	-0.5935425000213485	0.5528181491545736	0.9140930910013505	3_9	False
ENSG00000213533	3	52925200	4.46551e-14	1.15583	56.95212726837367	-0.00613104	0.0207372	0.0861428	-0.005304447885934783	0.01794139276537207	-0.2956541866790116	0.7674941874926648	0.946665484530583	3_10	False
ENSG00000163933	3	53085687	1.21974e-10	-0.652224	41.43310793518425	-0.0214645	0.0129949	0.582988	0.032909705867922676	0.01992398317142577	-1.651763384096838	0.09858279575406774	0.6531937194391223	3_10	False
ENSG00000113812	3	53907137	3.92506e-11	-0.714842	43.65085304318411	0.0187142	0.0134951	0.35274	-0.026179491412088265	0.01887843747289611	1.3867403724314753	0.1655209451001255	0.7322637514562537	3_10	False
ENSG00000168297	3	58465907	1.49609e-11	0.838417	45.53927021997313	-0.00771879	0.0175537	0.163791	-0.009206385366708928	0.020936717647662202	-0.43972438859043966	0.6601367364336145	0.9345049388731678	3_11	False
ENSG00000114423	3	106224928	2.82088e-08	-0.548742	30.82698382780394	0.00732405	0.0161798	0.155735	-0.01334698273505582	0.029485259010609728	0.45266628759317173	0.6507890586148376	0.934354908862705	3_12	False
ENSG00000163608	3	113012998	6.48961e-12	0.666028	47.175820226606405	0.0131746	0.0165318	0.756321	0.01978085005435207	0.024821478976859834	0.7969247147920977	0.42549475622405963	0.8927773367042983	3_13	False
ENSG00000174255	3	114240622	3.53445e-08	0.694489	30.389451136247427	-0.0226379	0.0143349	0.297646	-0.03259648460954745	0.02064093167782355	-1.5792157601378454	0.11428657623072973	0.6625234319689413	3_14	False
ENSG00000173226	3	121767927	1.07824e-18	-0.785171	77.91036678469332	-0.0189035	0.0134627	0.664953	0.02407564721570206	0.017146201273353194	-1.404138842876986	0.16027750892436032	0.7322637514562537	3_15	False
ENSG00000173200	3	122577987	8.78186e-13	0.726145	51.0990988018342	-0.0146045	0.0128972	0.487832	-0.020112374250321904	0.017761190946711743	-1.132377570325342	0.25747573058420614	0.811012725862715	3_15	False
ENSG00000114544	3	126046714	9.04657e-11	0.646429	42.017381575187436	-0.0115754	0.0141306	0.243087	-0.017906684260761814	0.021859477220236095	-0.8191725758283441	0.412687959118222	0.8918541547890251	3_16	False
ENSG00000163870	3	127576241	2.09349e-12	-0.759777	49.39433796491339	-0.00400483	0.0154082	0.242233	0.005271059797809094	0.020279897917415243	-0.2599154995392064	0.7949289551572565	0.9552107536902268	3_17	False
ENSG00000129055	3	134542018	3.36228e-09	0.587098	34.96185512993326	-0.00731559	0.013958	0.724379	-0.012460594313044842	0.02377456574541218	-0.5241144863160911	0.6001989134425603	0.9279543299043053	3_18	False
ENSG00000163864	3	139677916	1.21584e-09	0.725525	36.94379520902209	-0.0277621	0.0129658	0.557441	-0.03826484270011372	0.0178709210571655	-2.1411791019451174	0.03225959763510445	0.49561309137235215	3_19	False
ENSG00000155893	3	141275787	6.62913e-10	-0.700944	38.12685884990377	0.0151776	0.0156736	0.770328	-0.021653084982537832	0.02236070213882992	0.9683544303797469	0.33286738964868534	0.8674725912056648	3_20	False
ENSG00000163754	3	149103218	1.42833e-12	-0.663461	50.144471196011786	0.00912673	0.0132806	0.412532	-0.013756241889123852	0.020017152477688968	0.6872227158411517	0.49194239175233756	0.8976366792978131	3_21	False
ENSG00000173890	3	170025538	5.48198e-09	0.676686	34.010346165279884	0.0219906	0.0144272	0.314435	0.032497495145458896	0.02132037606807293	1.524245868914273	0.12744730370165944	0.6799821554618263	3_22	True
ENSG00000121858	3	172523209	9.31993e-10	-0.741966	37.46225399139909	-0.0083454	0.0163838	0.230139	0.01124768520390422	0.02208160481747142	-0.5093690108521832	0.6104935936498063	0.9279543299043053	3_23	False
ENSG00000041802	3	194664952	1.48206e-15	1.01954	63.655349242934555	-0.0112958	0.0257317	0.163276	-0.01107931027718383	0.02523853894893776	-0.43898382151198717	0.6606732591103326	0.9345049388731678	3_24	False
ENSG00000286755	3	198068040	2.17265e-09	1.31246	35.812361497859634	0.0325627	0.0230279	0.0659471	0.02481043231793731	0.01754560138975664	1.4140542559243352	0.15734597279525642	0.7322637514562537	3_25	False
ENSG00000250312	4	169412	5.86928e-11	0.940223	42.86359438536564	-0.0278097	0.0162412	0.255972	-0.029577770380005593	0.017273774413091362	-1.712293426594094	0.08684260746407897	0.6313244224282445	4_0	False
ENSG00000185619	4	722459	4.32299e-13	-0.601725	52.49066183734093	0.0127152	0.0155929	0.310111	-0.021131247662968963	0.025913664880136276	0.8154480564872474	0.4148158859483838	0.8918541547890251	4_0	False
ENSG00000145214	4	976324	1.17733e-16	0.587311	68.647514467352	-0.0186205	0.0144707	0.467232	-0.03170466754411207	0.02463890511160186	-1.2867725818377826	0.19817356616069048	0.7629385512848013	4_0	False
ENSG00000163945	4	1041209	7.613e-09	1.44832	33.37153814980903	-0.0280347	0.0349798	0.0281857	-0.01935670293857711	0.024151982987185152	-0.8014539820124758	0.4228688746007968	0.8927773367042983	4_0	False
ENSG00000196810	4	1249218	3.80345e-15	-0.861428	61.799116248919326	0.017587	0.0140026	0.309959	-0.020416099778507314	0.01625510199343416	1.2559810320940394	0.2091228472120562	0.7679071988354826	4_0	False
ENSG00000063978	4	2522457	2.22497e-08	1.28437	31.28759320685101	-0.0725853	0.035212	0.0209192	-0.05651432219687474	0.027415775827837774	-2.0613796433034195	0.03926683538015502	0.5276481004208331	4_1	False
ENSG00000159788	4	3356938	2.60562e-09	-0.724986	35.45835733806515	0.015992	0.0130929	0.505872	-0.022058356988962545	0.018059521149373918	1.2214253526720589	0.22192501291204536	0.7758354109933293	4_1	False
ENSG00000163956	4	3532173	3.75682e-15	-0.90262	61.82340645826212	-0.0251342	0.0228283	0.109344	0.027845826593693914	0.025291152422946533	-1.1010105877353986	0.27089204913920384	0.8136993343613862	4_1	False
ENSG00000168824	4	4343951	2.94945e-09	0.690656	35.21695160775887	0.00294826	0.013036	0.436995	0.004268782143353565	0.01887480887735718	0.226162933415158	0.8210746985633992	0.9619948543541258	4_1	False
ENSG00000109519	4	7062802	8.25799e-10	0.847008	37.698219540044875	-0.0165715	0.0216915	0.127075	-0.019564750273905324	0.025609557406777738	-0.7639628425881105	0.44488938596837924	0.8976366792978131	4_2	False
ENSG00000205959	4	8460566	4.36298e-11	-0.788677	43.443862188406825	-0.0358339	0.0552063	0.0301879	0.04543545710094247	0.06999861793864916	-0.649090774060207	0.5162797048085523	0.9061909536189895	4_3	False
ENSG00000151552	4	17510011	4.21058e-15	-0.803286	61.5988803435107	-0.0283807	0.0150376	0.234228	0.035330753928239755	0.018720107159840956	-1.8873157950736819	0.05911786321995542	0.5712512625748501	4_4	False
ENSG00000053900	4	25339993	4.28079e-09	-0.624626	34.49167185835476	-0.011755	0.013263	0.665542	0.018819261446049316	0.021233506130068233	-0.8863002337329412	0.3754557631353711	0.8809577245322603	4_5	False
ENSG00000250317	4	25914236	1.64065e-12	-0.970746	49.87253736403872	0.00547983	0.0144072	0.305288	-0.00564496789067377	0.014841369421043199	0.3803535732133933	0.7036829726485619	0.9440460247733067	4_5	False
ENSG00000231160	4	38662878	8.57378e-11	1.1502	42.12234704107663	-0.0100901	0.0163138	0.174492	-0.00877247435228656	0.014183446357155278	-0.6185009010776152	0.5362452040119685	0.9061909536189895	4_6	False
ENSG00000163682	4	39457145	2.42272e-14	-0.916047	58.15488373528822	0.0075613	0.0138232	0.650616	-0.008254270796149106	0.015090055422920442	0.5470006944846345	0.5843782549997834	0.920348452223633	4_6	False
ENSG00000251517	4	42678100	2.30752e-08	1.17051	31.21687043090694	-0.0122878	0.0326432	0.0469969	-0.010497817190797174	0.02788801462610315	-0.37642755612194884	0.7065990631114554	0.9440460247733067	4_7	False
ENSG00000163293	4	48014421	2.81878e-17	0.678604	71.46739339035193	0.0352464	0.0173145	0.277032	0.05193957005853193	0.025514880548891547	2.035657974530018	0.04178471186678191	0.5286801338467775	4_8	False
ENSG00000134851	4	55335180	2.46833e-15	-0.890461	62.65057409520897	0.0154077	0.0159467	0.204207	-0.017303059875727292	0.017908364319156034	0.9661999034282954	0.3339441612038392	0.8676494822818783	4_9	False
ENSG00000084093	4	56908898	9.82963e-22	0.785071	91.7510460726269	-0.00738163	0.0136945	0.675148	-0.009402499901282814	0.01744364522444467	-0.5390215049837526	0.5898720160262194	0.9223453341500886	4_10	False
ENSG00000033178	4	67696647	1.30014e-15	-0.899374	63.91334444771473	0.00537697	0.0147802	0.250274	-0.005978569538367798	0.016433875117581785	0.3637954831463715	0.7160107358057748	0.9440460247733067	4_11	False
ENSG00000248049	4	67746740	2.2517e-08	-1.2248	31.264409158511288	-0.0290008	0.0281531	0.131111	0.023677988242978443	0.022985875244937948	-1.0301103608483613	0.3029582021009306	0.8336238585874544	4_11	False
ENSG00000138744	4	76042838	2.83122e-13	-0.850694	53.321972359840245	-0.0186782	0.0165597	0.370673	0.021956426164989995	0.019466106496578088	-1.1279310615530473	0.25934903460817427	0.811012725862715	4_12	False
ENSG00000138767	4	77895433	4.33163e-15	-0.565381	61.543072423794705	-0.00907706	0.0177886	0.163635	0.016054766608711645	0.03146303112414461	-0.5102739957051144	0.6098595182680968	0.9279543299043053	4_13	False
ENSG00000005059	4	109660944	3.49623e-08	0.485561	30.41054181672069	0.00693529	0.013303	0.382775	0.014283045796511663	0.02739717563807637	0.5213327820792303	0.6021349680385807	0.9279543299043053	4_14	False
ENSG00000183423	4	109824782	8.92411e-10	-0.78533	37.54690090184136	0.0151663	0.0182569	0.157187	-0.0193120089643844	0.023247424649510396	0.8307160580383308	0.4061340526616244	0.8918541547890251	4_14	False
ENSG00000174749	4	112118100	9.13617e-13	-0.535829	51.02145885383982	-0.0333257	0.0135813	0.319724	0.06219465538446034	0.025346332505332858	-2.4537930831363712	0.014135829452382512	0.3921552686789987	4_15	False
ENSG00000073331	4	112309384	4.1996e-10	0.834101	39.01779517960704	0.0188071	0.0157456	0.259468	0.022547749013608665	0.01887733020341661	1.1944352708058126	0.23230774678820876	0.7829818839336619	4_15	False
ENSG00000145365	4	112313579	1.92841e-09	0.659596	36.04471605648263	0.010469	0.0126945	0.261824	0.01587183670004063	0.019245871715413677	0.8246878569459214	0.40954882745741406	0.8918541547890251	4_15	False
ENSG00000269893	4	118265836	1.69533e-08	0.488205	31.815515981430686	0.0100365	0.0134912	0.303921	0.020557962331397672	0.027634292971190383	0.7439293761859582	0.45691920224498284	0.8976366792978131	4_16	False
ENSG00000150961	4	118822745	4.93939e-08	1.45911	29.740428555132908	-0.000236262	0.0241603	0.09671	-0.00016192199354400972	0.016558244409263182	-0.009778934864219402	0.9921976632040216	0.9935886088269126	4_16	False
ENSG00000164111	4	121694605	2.47221e-14	1.42405	58.1151030547459	-0.0228038	0.0257399	0.0522312	-0.0160133422281521	0.01807513781117236	-0.8859319577776137	0.3756541939134611	0.8809577245322603	4_17	False
ENSG00000164167	4	146176141	1.09583e-08	0.611343	32.66337042581507	0.00883467	0.0135949	0.363078	0.014451249135100918	0.022237761780211765	0.6498517826537893	0.5157879664354929	0.9061909536189895	4_18	False
ENSG00000245954	4	152101223	5.6009e-14	-0.890705	56.50663727334761	-0.0173575	0.0149868	0.22324	0.01948737236234219	0.01682577284286043	-1.1581858702324714	0.2467881932347461	0.8009703144203113	4_19	False
ENSG00000038002	4	177442224	1.77212e-11	0.765768	45.20764451518313	-0.00191268	0.0133914	0.606136	-0.0024977277713354434	0.017487541918701225	-0.1428289797930015	0.8864252491571368	0.9760892628362838	4_20	False
ENSG00000129187	4	182916872	3.01197e-11	-0.572707	44.169109691807584	-0.00919474	0.0139345	0.37118	0.016054876228158554	0.024330940603135637	-0.6598543184183142	0.509347321729787	0.901314190715261	4_21	False
ENSG00000151726	4	184814547	4.31192e-08	1.2363	30.00383805917877	-0.0113381	0.0403878	0.032747	-0.009170994095284317	0.03266828439699102	-0.28073081475098915	0.7789168720271402	0.946665484530583	4_22	False
ENSG00000109762	4	185282110	5.0152899999999995e-21	0.982673	88.52671731500318	0.0352545	0.0131051	0.381976	0.03587612562876969	0.013336175920168763	2.6901359012903376	0.007142292627561569	0.300679025061451	4_22	False
ENSG00000109775	4	185427663	7.65838e-21	-1.09972	87.6893978454681	0.024141	0.0153532	0.78023	-0.021951951405812388	0.013961008256647145	1.5723757913659693	0.11586342521375771	0.6625234319689413	4_22	False
ENSG00000164344	4	186199543	4.53586e-11	-0.671717	43.36782250753015	0.0350065	0.0135549	0.668642	-0.05211495317224367	0.020179480346634072	2.582571616168323	0.009806700633104605	0.33735050177879844	4_22	False
ENSG00000109794	4	186202630	1.05765e-08	-0.673688	32.73230025777096	0.025279	0.0161804	0.783915	-0.037523304556411875	0.024017646150740406	1.5623223158883586	0.11821207744949187	0.6625234319689413	4_22	False
ENSG00000145476	4	186202630	5.82841e-19	-1.01514	79.12560245452762	0.025279	0.0161804	0.783915	-0.024901983962803163	0.015939082294067815	1.5623223158883586	0.11821207744949187	0.6625234319689413	4_22	False
ENSG00000249915	5	311363	1.82603e-08	-0.544126	31.671276931746082	-0.0057789	0.0158965	0.699998	0.010620518041777088	0.029214740703440014	-0.36353285314377376	0.7162068758741745	0.9440460247733067	5_0	True
ENSG00000180104	5	461169	2.77167e-14	-0.735219	57.89018229649012	0.00963777	0.0145547	0.453767	-0.013108706385444339	0.01979641440169528	0.6621757920122022	0.5078585666956537	0.9005327162026023	5_0	True
ENSG00000225138	5	469264	1.07447e-16	1.16989	68.82780615401045	-0.0140679	0.0160137	0.25752	-0.012024976707211787	0.013688210002649819	-0.8784915416174901	0.37967702591698393	0.8809577245322603	5_0	True
ENSG00000113504	5	1104823	7.67584e-09	-0.648825	33.35555130859792	-0.0208042	0.0146747	0.621553	0.03206442415135052	0.0226173467421878	-1.4176916734243288	0.15628080213893072	0.7322637514562537	5_0	True
ENSG00000153395	5	1495648	2.33349e-08	-0.540496	31.195144562817934	0.0300846	0.0172499	0.752454	-0.05566109647434949	0.031914944791450815	1.7440448930138726	0.08115126202062714	0.6080439428912876	5_0	True
ENSG00000171421	5	1820551	2.08565e-11	0.738389	44.88863385422111	-0.0101169	0.0148891	0.252911	-0.013701314618717235	0.020164303639409582	-0.679483649112438	0.4968314643555337	0.8976366792978131	5_0	True
ENSG00000037474	5	6605158	2.65047e-13	-0.709941	53.451569733003396	0.0205531	0.0134895	0.569764	-0.028950433909296688	0.01900087472057537	1.5236369027762335	0.12759943936695975	0.6799821554618263	5_1	False
ENSG00000112977	5	10733664	3.94452e-09	0.571793	34.65092053410829	-0.0131162	0.014849	0.761659	-0.02293872083079016	0.025969188150257172	-0.8833052730823625	0.3770713555394696	0.8809577245322603	5_2	False
ENSG00000154122	5	14876460	1.02268e-08	-0.601769	32.79765765302441	-0.0289735	0.0130555	0.581687	0.04814721263474855	0.021695201979497116	-2.2192562521542647	0.026469296051638037	0.49561309137235215	5_3	False
ENSG00000249572	5	33440200	1.94752e-12	-1.17256	49.53612867436821	0.00192814	0.0152464	0.222763	-0.0016443849355256873	0.013002660844647608	0.12646526393115753	0.8993636436106363	0.9815390019100853	5_4	True
ENSG00000083720	5	41827248	3.06141e-09	0.742438	35.14439682960966	0.00908605	0.0156201	0.236302	0.012238126281251767	0.021038928503120797	0.5816896178641622	0.560775765942319	0.9140930910013505	5_5	False
ENSG00000272335	5	44914183	4.91594e-09	0.718161	34.22241691520699	0.00724332	0.0139134	0.6795	0.010085927807274414	0.019373650198214604	0.5206002846177067	0.6026452510223754	0.9279543299043053	5_6	False
ENSG00000164171	5	52939972	2.74915e-10	-1.11502	39.84515709172812	0.0137374	0.0196253	0.880935	-0.012320317124356515	0.01760085020896486	0.6999842040631227	0.48393716918752583	0.8976366792978131	5_7	False
ENSG00000164512	5	56148856	8.00971e-09	-0.71801	33.27275234404298	-0.0177221	0.0137657	0.278959	0.024682246765365384	0.019172017102825865	-1.2874100118410252	0.19795141653877635	0.7629385512848013	5_8	True
ENSG00000155542	5	56909530	3.23522e-18	1.02892	75.74038884763559	-0.0341873	0.0173318	0.828406	-0.03322639272246627	0.016844652645492363	-1.9725187228100944	0.048550421121399526	0.5422514566805661	5_8	True
ENSG00000123219	5	65546235	7.157780000000001e-18	0.824633	74.1725758424456	-0.0359693	0.0197974	0.359963	-0.04361855516332721	0.024007528197392054	-1.8168698920060211	0.0692370377869216	0.5895430940272532	5_9	False
ENSG00000113318	5	80863595	2.31401e-14	-0.861341	58.24519902613899	-0.0039392	0.0133109	0.62778	0.004573333906083653	0.015453693717122487	-0.29593791554290094	0.767277494825376	0.946665484530583	5_10	False
ENSG00000113319	5	80973193	1.25091e-13	0.918192	54.92699533217913	0.00396727	0.0160364	0.19604	0.004320741195741196	0.017465192465192465	0.2473915592028136	0.8046052059891405	0.9591590110465477	5_10	False
ENSG00000247572	5	81326185	8.27922e-10	1.14977	37.693211055066975	-0.00988315	0.0180291	0.196807	-0.008595762630787028	0.015680614383746315	-0.5481776683250967	0.5835699143769872	0.920348452223633	5_10	False
ENSG00000272109	5	96812074	2.50251e-08	-0.682743	31.059403488226273	0.00707792	0.0152707	0.769637	-0.010366887686874856	0.02236668849039829	0.4634967617725448	0.6430083354334468	0.9340142538245807	5_11	False
ENSG00000164308	5	96890831	5.08694e-24	-1.02594	102.17336057482844	0.0096707	0.012937	0.510452	-0.009426184767140378	0.012609899214379008	0.7475226095694519	0.45474816023463616	0.8976366792978131	5_11	False
ENSG00000145730	5	102755684	3.41686e-09	0.462618	34.930501716851225	0.029535	0.0129294	0.46447	0.06384317082344397	0.027948328858799273	2.284328739152629	0.02235221811127782	0.49561309137235215	5_12	False
ENSG00000145725	5	103114713	8.700639999999999e-20	1.07466	82.88414189809372	0.00921599	0.0138016	0.330552	0.008575726276217594	0.012842759570468801	0.6677479422675632	0.5042945014902148	0.8994670112938502	5_12	False
ENSG00000112893	5	109676609	9.89902e-09	0.518137	32.86098341310639	0.00293496	0.0141548	0.30446	0.005664447819785115	0.027318643524782058	0.20734733094074093	0.8357386124809512	0.9621851511936634	5_13	False
ENSG00000164241	5	127169042	1.99581e-12	-0.714326	49.48807700604084	0.0057378	0.0130057	0.405307	-0.008032466968862957	0.018206953127843588	0.44117579215267155	0.6590857370580543	0.9345049388731678	5_14	False
ENSG00000113621	5	134887903	1.65359e-08	0.749986	31.863935936298898	-0.000164797	0.017377	0.201365	-0.00021973343502412044	0.02316976583562893	-0.009483627783852219	0.9924332732352534	0.9935886088269126	5_15	False
ENSG00000113658	5	136128442	7.53017e-17	1.03149	69.52893480455461	-0.0247058	0.0141194	0.295367	-0.023951565211490174	0.013688353740705194	-1.7497769027012477	0.08015681771674224	0.6080439428912876	5_16	False
ENSG00000170464	5	139426616	1.91742e-08	-0.724761	31.576438129475537	0.00748358	0.014429	0.725059	-0.010325583192252344	0.01990863194901492	0.518648554993416	0.6040058427907502	0.9279543299043053	5_17	False
ENSG00000213523	5	140488384	2.45093e-08	0.633119	31.09982886781623	-0.0102986	0.0130727	0.368198	-0.016266452278323663	0.02064809301253003	-0.7877944112539873	0.43081697061893465	0.8927773367042983	5_18	False
ENSG00000113552	5	142016433	3.1029e-11	-0.709764	44.110889139260394	-0.0115182	0.0155564	0.23112	0.016228211067340695	0.021917707857823165	-0.7404155203003265	0.45904790428317443	0.8976366792978131	5_19	False
ENSG00000133706	5	146192658	3.55218e-13	0.817204	52.87636692617199	0.0248198	0.0156831	0.307888	0.030371608557961047	0.019191168912535913	1.582582525138525	0.11351664905938827	0.6625234319689413	5_20	False
ENSG00000197043	5	151155701	6.39935e-11	0.970864	42.694453000675	-0.00864822	0.0149876	0.284209	-0.008907756390184414	0.015437383608826778	-0.5770250073394005	0.5639225624045818	0.9140930910013505	5_21	False
ENSG00000123643	5	151482808	9.49857e-13	0.796367	50.94510282356551	-0.0145086	0.0185563	0.122308	-0.018218484693614877	0.023301191536063148	-0.7818692303961458	0.4342914296874708	0.8956609820892684	5_21	False
