id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	OR	OR_LCI	OR_UCI	FDR	SYMBOL
ENSG00000108557|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000108557|CD4_Naive_stim_40h	Weighted mode	4	0.0508031447567778	0.034469721949156	0.236955811489648	1.05211575839256	0.983382115795258	1.12565354939648	0.673013459051566	RAI1
ENSG00000109861|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000109861|CD4_Memory_uns_0h	Inverse variance weighted	6	-0.0601738554940843	0.0396856309087186	0.129452852559763	0.941600816877888	0.871135546903393	1.01776595100123	0.18206470707603	CTSC
ENSG00000109861|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000109861|CD4_Memory_uns_0h	Inverse variance weighted (multiplicative random effects)	6	-0.0601738554940843	0.0396856309087186	0.129452852559763	0.941600816877888	0.871135546903393	1.01776595100123	0.18206470707603	CTSC
ENSG00000109861|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000109861|CD4_Memory_uns_0h	Weighted median	6	-0.0606850351388	0.043948975140965	0.167338432243268	0.941119612708219	0.863445044274347	1.02578170005994	0.211844527006886	CTSC
ENSG00000109861|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000109861|CD4_Memory_uns_0h	Weighted mode	6	-0.118269450440681	0.100582989298376	0.292592255037794	0.888456625329951	0.729488183329203	1.08206711655049	0.673013459051566	CTSC
ENSG00000111669|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111669|CD4_Naive_stim_16h	Inverse variance weighted	5	0.242796287556536	0.100645577023943	0.0158483603582812	1.27480890322854	1.04658340276537	1.55280289698527	0.0416358203167078	TPI1
ENSG00000111669|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111669|CD4_Naive_stim_16h	Inverse variance weighted (multiplicative random effects)	5	0.242796287556536	0.0706873529050337	0.000593010870484827	1.27480890322854	1.1098768640281	1.46425048797991	0.00207949145250013	TPI1
ENSG00000111669|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111669|CD4_Naive_stim_16h	Weighted median	5	0.259660064065928	0.118306854572155	0.0281778385230967	1.29648928845116	1.02816805274428	1.63483437418828	0.0618271020021345	TPI1
ENSG00000111669|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111669|CD4_Naive_stim_16h	Weighted mode	5	0.251712129914755	0.327491845230405	0.484993561747723	1.28622571807838	0.676940507402619	2.44390249919301	0.673013459051566	TPI1
ENSG00000111671|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_stim_16h	Inverse variance weighted	3	-0.0569059452011072	0.0257238202462557	0.0269536273397665	0.944682917149968	0.898234029351062	0.993533739308134	0.0600746100877846	SPSB2
ENSG00000111671|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_stim_16h	Inverse variance weighted (multiplicative random effects)	3	-0.0569059452011072	0.0104580486233363	5.2877105561906e-08	0.944682917149968	0.92551612833457	0.964246636696497	4.21414507963069e-07	SPSB2
ENSG00000111671|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_stim_16h	Weighted median	3	-0.0576108768153642	0.0323044741108265	0.0745258576218332	0.944017214961047	0.886098069948966	1.00572220205167	0.108329109983564	SPSB2
ENSG00000111671|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_stim_16h	Weighted mode	3	-0.0649689931983504	0.0533482194488667	0.347466497159966	0.937096519292836	0.844060163365664	1.04038778819883	0.673013459051566	SPSB2
ENSG00000111671|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_uns_0h	Inverse variance weighted	6	-0.0326644957406765	0.0141400324798802	0.0208841580147829	0.967863227357498	0.941407710675459	0.995062199138722	0.0503953786874921	SPSB2
ENSG00000111671|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_uns_0h	Inverse variance weighted (multiplicative random effects)	6	-0.0326644957406765	0.00848079875343524	0.000117356997971588	0.967863227357498	0.951908024957734	0.984085859463645	0.000514414841108793	SPSB2
ENSG00000111671|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_uns_0h	Weighted median	6	-0.0370856226618184	0.0174723930677392	0.0337935240548295	0.963593626365584	0.931153151510475	0.997164295976644	0.0655934560692066	SPSB2
ENSG00000111671|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Memory_uns_0h	Weighted mode	6	-0.0447277808346859	0.0461137499354058	0.376621693078648	0.956257758094133	0.873619169862716	1.04671340952708	0.673013459051566	SPSB2
ENSG00000111671|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_stim_40h	Inverse variance weighted	4	-0.0622037063581236	0.0281722403586923	0.0272457587104877	0.939691446170656	0.889210492115888	0.993038230920039	0.0602154163097333	SPSB2
ENSG00000111671|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_stim_40h	Inverse variance weighted (multiplicative random effects)	4	-0.0622037063581236	0.0156180766896863	6.81075088307979e-05	0.939691446170656	0.911361962131691	0.968901545924629	0.000337967449481129	SPSB2
ENSG00000111671|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_stim_40h	Weighted median	4	-0.0587462884735224	0.0345094248246226	0.0886942878666759	0.942945975073889	0.881275700908194	1.00893183709904	0.122974902195514	SPSB2
ENSG00000111671|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_stim_40h	Weighted mode	4	-0.0813701960340323	0.0644037183828877	0.295689440396629	0.921852362180694	0.812530778662879	1.04588256835833	0.673013459051566	SPSB2
ENSG00000111671|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_uns_0h	Inverse variance weighted	3	-0.046018662837276	0.0197483862006941	0.0197929794559062	0.955024138564303	0.918764450824113	0.992714840482105	0.0491089961972012	SPSB2
ENSG00000111671|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_uns_0h	Inverse variance weighted (multiplicative random effects)	3	-0.046018662837276	0.0142977301340292	0.00128818402050592	0.955024138564303	0.928632491814736	0.982165833394561	0.00418262219003775	SPSB2
ENSG00000111671|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_uns_0h	Weighted median	3	-0.0520986181456518	0.0237361729563837	0.0281704933658936	0.949235250406643	0.906085580995635	0.994439796320854	0.0618271020021345	SPSB2
ENSG00000111671|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000111671|CD4_Naive_uns_0h	Weighted mode	3	-0.0546773401951887	0.0383476654571157	0.290006357987371	0.946790589940855	0.878237022498686	1.02069532283	0.673013459051566	SPSB2
ENSG00000113068|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000113068|CD4_Naive_stim_40h	Inverse variance weighted	3	-0.0749338185276965	0.040274080103778	0.0628011582612215	0.927804887790195	0.85738260291931	1.00401140269975	0.102588227470194	PFDN1
ENSG00000113068|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000113068|CD4_Naive_stim_40h	Inverse variance weighted (multiplicative random effects)	3	-0.0749338185276965	0.040274080103778	0.0628011582612215	0.927804887790195	0.85738260291931	1.00401140269975	0.0994982206186822	PFDN1
ENSG00000113068|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000113068|CD4_Naive_stim_40h	Weighted median	3	-0.0895701361464594	0.0362639859303194	0.0135132937260272	0.914324135703943	0.851592163095877	0.981677217521131	0.052313342805901	PFDN1
ENSG00000113068|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000113068|CD4_Naive_stim_40h	Weighted mode	3	-0.0955331762488551	0.0888369051432458	0.39471166476154	0.908888207652117	0.763644043275314	1.08175763470371	0.673013459051566	PFDN1
ENSG00000115446|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115446|CD4_Naive_stim_16h	Inverse variance weighted	3	-0.0267592772252665	0.024462182878557	0.273997128623893	0.973595579947381	0.928017066567563	1.02141263069548	0.336695248238107	UNC50
ENSG00000115446|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115446|CD4_Naive_stim_16h	Inverse variance weighted (multiplicative random effects)	3	-0.0267592772252665	0.0203795357069255	0.189167293105082	0.973595579947381	0.935472839140761	1.01327191301857	0.250005015510737	UNC50
ENSG00000115446|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115446|CD4_Naive_stim_16h	Weighted median	3	-0.02564445723997	0.0335301800905369	0.444380425730561	0.97468156898617	0.912685788679708	1.0408885212244	0.473726302901448	UNC50
ENSG00000115446|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115446|CD4_Naive_stim_16h	Weighted mode	3	-0.0463959589988365	0.0567218951936265	0.499330617033858	0.954663879589063	0.854216270099295	1.06692316090643	0.673013459051566	UNC50
ENSG00000115816|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115816|CD4_Memory_stim_40h	Inverse variance weighted	3	-0.211236475898531	0.101775496195524	0.0379389148061455	0.809582597471046	0.663174949233364	0.988312334302799	0.0697757663917221	CEBPZ
ENSG00000115816|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115816|CD4_Memory_stim_40h	Inverse variance weighted (multiplicative random effects)	3	-0.211236475898531	0.0821401239277597	0.0101212218277014	0.809582597471046	0.689194938210845	0.950999413648411	0.0248773957073409	CEBPZ
ENSG00000115816|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115816|CD4_Memory_stim_40h	Weighted median	3	-0.244572324714812	0.115333081082643	0.033957674159722	0.783039353219421	0.624611661700895	0.981650946158456	0.0655934560692066	CEBPZ
ENSG00000115816|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000115816|CD4_Memory_stim_40h	Weighted mode	3	-0.247924685372447	0.247740039606325	0.422362963649207	0.780418718009791	0.480227579731601	1.26825988578258	0.673013459051566	CEBPZ
ENSG00000116213|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000116213|CD4_Naive_stim_40h	Inverse variance weighted	4	-0.0365661665225968	0.0367223512343345	0.319373147843451	0.964094301018517	0.897141236575351	1.03604402892511	0.373057574347238	WRAP73
ENSG00000116213|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000116213|CD4_Naive_stim_40h	Inverse variance weighted (multiplicative random effects)	4	-0.0365661665225968	0.0367223512343345	0.319373147843451	0.964094301018517	0.897141236575351	1.03604402892511	0.371414148909585	WRAP73
ENSG00000116213|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000116213|CD4_Naive_stim_40h	Weighted median	4	-0.0440714233948717	0.0381790875733081	0.248363213812174	0.956885611013465	0.887894423921425	1.03123755245662	0.290829462805965	WRAP73
ENSG00000116213|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000116213|CD4_Naive_stim_40h	Weighted mode	4	-0.0702720368514859	0.0901368868941696	0.492469253826711	0.932140208924167	0.78118730155312	1.1122625359702	0.673013459051566	WRAP73
ENSG00000120071|CD4_Memory_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_stim_5d	Inverse variance weighted	3	-0.0972722899968978	0.0605072834816062	0.107919983260435	0.907308921352062	0.805842821836518	1.02155092340333	0.157683086652747	KANSL1
ENSG00000120071|CD4_Memory_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_stim_5d	Inverse variance weighted (multiplicative random effects)	3	-0.0972722899968978	0.0605072834816062	0.107919983260435	0.907308921352062	0.805842821836518	1.02155092340333	0.155950305480739	KANSL1
ENSG00000120071|CD4_Memory_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_stim_5d	Weighted median	3	-0.116986964027945	0.0410670072655691	0.00439003339185729	0.889596789846717	0.820797953171271	0.964162307481353	0.0381595210215288	KANSL1
ENSG00000120071|CD4_Memory_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_stim_5d	Weighted mode	3	-0.151723972592993	0.0624489951454819	0.135751833335897	0.859225417775561	0.760237797588625	0.971101832733492	0.673013459051566	KANSL1
ENSG00000120071|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_uns_0h	Inverse variance weighted	3	-0.104217725383999	0.0563692070530257	0.0644807130172385	0.9010290991567	0.806782332640284	1.00628559238556	0.102778348627477	KANSL1
ENSG00000120071|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_uns_0h	Inverse variance weighted (multiplicative random effects)	3	-0.104217725383999	0.0563692070530257	0.0644807130172385	0.9010290991567	0.806782332640284	1.00628559238556	0.100943020973415	KANSL1
ENSG00000120071|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_uns_0h	Weighted median	3	-0.139356076292547	0.0386400238213408	0.000310329168874981	0.869918216049908	0.806468432945219	0.93835998000787	0.0139710080901722	KANSL1
ENSG00000120071|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Memory_uns_0h	Weighted mode	3	-0.149005558192359	0.0534788008002029	0.108288473020441	0.861564326145395	0.775828329797241	0.95677491988513	0.673013459051566	KANSL1
ENSG00000120071|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Naive_stim_5d	Inverse variance weighted	3	-0.0901824632523982	0.0451636502295798	0.0458476680119133	0.913764441627452	0.836354077652552	0.998339671071228	0.0809257495780752	KANSL1
ENSG00000120071|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Naive_stim_5d	Inverse variance weighted (multiplicative random effects)	3	-0.0901824632523982	0.0451636502295798	0.0458476680119133	0.913764441627452	0.836354077652552	0.998339671071228	0.0772944659431616	KANSL1
ENSG00000120071|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Naive_stim_5d	Weighted median	3	-0.116272206823243	0.0328995982531039	0.000409084529903653	0.890232862853342	0.834639470356902	0.949529201830305	0.0139710080901722	KANSL1
ENSG00000120071|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000120071|CD4_Naive_stim_5d	Weighted mode	3	-0.121510340564802	0.0787043393135171	0.262604881267806	0.885581895884539	0.758986835993273	1.03329235386819	0.673013459051566	KANSL1
ENSG00000121691|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000121691|CD4_Naive_stim_16h	Inverse variance weighted	5	0.0851991269705028	0.029948131305338	0.00444268196369751	1.08893388121572	1.02685505807848	1.15476569777865	0.0224697183933162	CAT
ENSG00000121691|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000121691|CD4_Naive_stim_16h	Inverse variance weighted (multiplicative random effects)	5	0.0851991269705028	0.0236897891444634	0.000322590350048045	1.08893388121572	1.03952839114042	1.14068745766401	0.00122958350815414	CAT
ENSG00000121691|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000121691|CD4_Naive_stim_16h	Weighted median	5	0.0822657859546667	0.0363599991338536	0.0236643429431373	1.08574434708109	1.01106091217262	1.16594437884596	0.0613263585379582	CAT
ENSG00000121691|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000121691|CD4_Naive_stim_16h	Weighted mode	5	0.0853129290174631	0.109898337655692	0.480922815637058	1.08905781117201	0.878018326298347	1.35082250626254	0.673013459051566	CAT
ENSG00000124570|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_16h	Inverse variance weighted	5	-0.00782199947705193	0.0373014316951458	0.833904142967498	0.992208512753477	0.922255659778754	1.06746727151194	0.846782971430316	SERPINB6
ENSG00000124570|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_16h	Inverse variance weighted (multiplicative random effects)	5	-0.00782199947705193	0.0373014316951458	0.833904142967498	0.992208512753477	0.922255659778754	1.06746727151194	0.846782971430316	SERPINB6
ENSG00000124570|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_16h	Weighted median	5	-0.0467225677720166	0.0264480384448196	0.0772986434675242	0.954352128903577	0.906140667251657	1.00512869453837	0.1105664140738	SERPINB6
ENSG00000124570|CD4_Memory_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_16h	Weighted mode	5	-0.049730020308448	0.0917715099305861	0.616669070854771	0.951486271797553	0.794849746922073	1.13899026693402	0.71234855399755	SERPINB6
ENSG00000124570|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_40h	Inverse variance weighted	4	-0.0405225125959254	0.0467033268324427	0.385581614715497	0.960287545702578	0.876287510827269	1.05233973899835	0.434084734054777	SERPINB6
ENSG00000124570|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_40h	Inverse variance weighted (multiplicative random effects)	4	-0.0405225125959254	0.0467033268324427	0.385581614715497	0.960287545702578	0.876287510827269	1.05233973899835	0.434084734054777	SERPINB6
ENSG00000124570|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_40h	Weighted median	4	-0.0817055037770196	0.0380841251240238	0.0319212530372948	0.921543309762493	0.855259464338084	0.992964249071795	0.0637633908609263	SERPINB6
ENSG00000124570|CD4_Memory_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_stim_40h	Weighted mode	4	-0.0816508589640408	0.125891463566844	0.562829839649318	0.921593668700222	0.720076280420707	1.17950682904332	0.673013459051566	SERPINB6
ENSG00000124570|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_uns_0h	Inverse variance weighted	5	-0.0183255710977583	0.0232616655187015	0.430812921380957	0.981841321160007	0.938081510546242	1.027642448017	0.478075098410092	SERPINB6
ENSG00000124570|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_uns_0h	Inverse variance weighted (multiplicative random effects)	5	-0.0183255710977583	0.0232616655187015	0.430812921380957	0.981841321160007	0.938081510546242	1.027642448017	0.478075098410092	SERPINB6
ENSG00000124570|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_uns_0h	Weighted median	5	-0.0364292441403564	0.0177612935670778	0.040262390451513	0.964226316144623	0.931237083425355	0.998384198066953	0.071648033401905	SERPINB6
ENSG00000124570|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Memory_uns_0h	Weighted mode	5	-0.0382698306393689	0.0704084783507439	0.615632614070576	0.962453206486556	0.838391211273699	1.10487343166322	0.71234855399755	SERPINB6
ENSG00000124570|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_16h	Inverse variance weighted	7	-0.0534283096528719	0.0226440900927674	0.0183004976883923	0.947973899145701	0.906820524846916	0.990994897930005	0.0462117629567846	SERPINB6
ENSG00000124570|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_16h	Inverse variance weighted (multiplicative random effects)	7	-0.0534283096528719	0.0226440900927674	0.0183004976883923	0.947973899145701	0.906820524846916	0.990994897930005	0.0376018038441186	SERPINB6
ENSG00000124570|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_16h	Weighted median	7	-0.0535625831090257	0.0256327217497476	0.0366521761586504	0.947846619959218	0.901403110725102	0.996683064744938	0.0673446488768698	SERPINB6
ENSG00000124570|CD4_Naive_stim_16h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_16h	Weighted mode	7	-0.0514878425119797	0.0779351273853796	0.533365747420581	0.949815197258889	0.815266119384577	1.10656985184782	0.673013459051566	SERPINB6
ENSG00000124570|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_40h	Inverse variance weighted	6	-0.0266058869563544	0.0245523120137338	0.278524094708618	0.973744931489444	0.927995478509807	1.02174979680288	0.338794187917188	SERPINB6
ENSG00000124570|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_40h	Inverse variance weighted (multiplicative random effects)	6	-0.0266058869563544	0.0245523120137338	0.278524094708618	0.973744931489444	0.927995478509807	1.02174979680288	0.337247182492908	SERPINB6
ENSG00000124570|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_40h	Weighted median	6	-0.0169088375826317	0.0245304988769323	0.490635403172938	0.983233314475196	0.937078131593785	1.03166184131267	0.518147668771421	SERPINB6
ENSG00000124570|CD4_Naive_stim_40h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_stim_40h	Weighted mode	6	-0.00478708674342793	0.0652220177256484	0.944336135265443	0.995224353094538	0.875795868974244	1.13093878160502	0.952767707901741	SERPINB6
ENSG00000124570|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_uns_0h	Inverse variance weighted	5	-0.0434780067406069	0.0190182826034763	0.0222474529322017	0.957453611385039	0.922420725992529	0.99381702093463	0.0522417867961521	SERPINB6
ENSG00000124570|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_uns_0h	Inverse variance weighted (multiplicative random effects)	5	-0.0434780067406069	0.0190182826034763	0.0222474529322017	0.957453611385039	0.922420725992529	0.99381702093463	0.0453572102416205	SERPINB6
ENSG00000124570|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_uns_0h	Weighted median	5	-0.0372194628600641	0.0171225072842486	0.0297264930512776	0.96346466743374	0.931667230254229	0.996347338673601	0.0625067913572028	SERPINB6
ENSG00000124570|CD4_Naive_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000124570|CD4_Naive_uns_0h	Weighted mode	5	-0.0368711705077789	0.0649935855214511	0.600830512142262	0.963800293253664	0.84852256715716	1.09473930479895	0.703563190384203	SERPINB6
ENSG00000125148|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Memory_uns_0h	Inverse variance weighted	3	-0.0420978188315343	0.0550801961500886	0.444688215901344	0.95877598963829	0.860660635960272	1.06807649832996	0.491399162949804	MT2A
ENSG00000125148|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Memory_uns_0h	Inverse variance weighted (multiplicative random effects)	3	-0.0420978188315343	0.0550801961500886	0.444688215901344	0.95877598963829	0.860660635960272	1.06807649832996	0.491399162949804	MT2A
ENSG00000125148|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Memory_uns_0h	Weighted median	3	-0.068172949859906	0.0305083948508055	0.0254460101229599	0.934098907331025	0.879880299755044	0.991658489137588	0.0618271020021345	MT2A
ENSG00000125148|CD4_Memory_uns_0h	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Memory_uns_0h	Weighted mode	3	-0.0785601096209814	0.0919316717133319	0.482827515980656	0.924446490133291	0.772018947257316	1.10696935114847	0.673013459051566	MT2A
ENSG00000125148|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Naive_stim_5d	Inverse variance weighted	5	-0.0922074857908538	0.0311154665993363	0.00304263698347145	0.911915920318662	0.85796343210596	0.969261176655754	0.019024959176805	MT2A
ENSG00000125148|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Naive_stim_5d	Inverse variance weighted (multiplicative random effects)	5	-0.0922074857908538	0.0287640254511959	0.00134756363743189	0.911915920318662	0.861926761249974	0.964804300222274	0.00432206386151936	MT2A
ENSG00000125148|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Naive_stim_5d	Weighted median	5	-0.105150672834881	0.0424801099576574	0.0133127312709789	0.900188878357341	0.828273646419708	0.978348182658015	0.052313342805901	MT2A
ENSG00000125148|CD4_Naive_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000125148|CD4_Naive_stim_5d	Weighted mode	5	-0.119146904729276	0.097346922771297	0.288136156502901	0.88767738717675	0.733485922831018	1.07428257200033	0.673013459051566	MT2A
ENSG00000126005|CD4_Memory_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000126005|CD4_Memory_stim_5d	Inverse variance weighted	5	0.0761621096592877	0.0362874997337488	0.0358299048746883	1.07913749859065	1.005051325324	1.15868484675554	0.0676091716726121	MMP24OS
ENSG00000126005|CD4_Memory_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000126005|CD4_Memory_stim_5d	Inverse variance weighted (multiplicative random effects)	5	0.0761621096592877	0.0362874997337488	0.0358299048746883	1.07913749859065	1.005051325324	1.15868484675554	0.0635253962024543	MMP24OS
ENSG00000126005|CD4_Memory_stim_5d	finngen_R12_melanoma	Melanoma_FinnGen_R12	ENSG00000126005|CD4_Memory_stim_5d	Weighted median	5	0.082379104552171	0.0318777226870892	0.00975990188853135	1.08586738907909	1.02009806831919	1.15587708994318	0.052313342805901	MMP24OS
